ln_kingdom;ln_phylum;ln_class;ln_order;ln_family;ln_genus;ln_species;TaxonId;sulfur;sulphur;nitrogen;ammoni;nitrite;nitrate;b12;cobal;iron;ferr;phosp;nitric;hydroxy;nitro;HNSm-1;HNSm-2;HNSm-3;HNS+s-1;HNS+s-2;HNS+s-3;BF-1;BF-2;BF-3;BF+s-1;BF+s-2;BF+s-3;Probio+s-1;Probio+s-2;Probio+s-3;Probio+BF-1;Probio+BF-2;Probio+BF-3;soil-1;soil-2;soil-3;HNS+Bf bassin;HNS bassin;BF;HNS;RAS;Soil;WS
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax avenae;6;14;0;5;8;5;10;5;15;19;25;274;1;67;9;3;0;1;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;3;0;3;21;1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax citrulli;6;16;0;5;10;4;8;6;9;15;22;235;2;50;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax ebreus;6;15;0;7;3;4;7;1;11;20;26;228;2;56;15;1;0;1;0;0;1;2;4;0;0;0;2;0;0;0;0;1;1;1;1;0;0;3;0;1;9;3;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;unclassified Acidovorax;5;176;0;45;75;48;98;17;113;191;243;2660;16;800;119;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;6;3;1;0;3;1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus;Alicycliphilus denitrificans;6;32;0;9;10;8;12;3;20;36;51;464;5;161;30;1;1;0;1;0;2;0;0;0;0;0;0;1;0;1;0;3;0;0;0;1;1;1;1;4;17;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas kerstersii;6;15;0;3;9;3;10;0;6;17;18;194;2;57;5;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;7;5;2;1;0;0;0;0;3;0;7;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas serinivorans;6;11;0;1;8;3;0;0;10;17;20;184;2;66;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas testosteroni;6;20;0;3;6;4;11;0;13;11;25;239;2;99;10;0;1;0;1;0;1;0;0;2;0;6;2;1;0;0;0;1;1;0;2;0;0;1;351;0;112;0;1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;unclassified Comamonas;5;76;0;19;41;15;30;1;55;91;107;1048;8;354;49;2;1;0;2;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;2;0;0;1;0;0;6;0;2
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;unclassified Curvibacter;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia acidovorans;6;10;0;6;4;4;7;3;22;18;32;269;4;87;15;0;0;2;0;0;0;1;3;0;0;0;0;1;528;0;0;39;28;1;2;289;1;3;8;3;0;10;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia tsuruhatensis;6;20;0;1;5;4;14;0;22;35;32;269;3;126;9;0;5;0;1;1;1;0;1;0;0;0;0;0;22;2;0;3;0;0;2;5;3;15;0;0;0;8;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;unclassified Delftia;5;67;0;16;24;17;44;7;86;130;125;1099;15;427;48;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;4;1;0;2;0;0;1;2;0;1;3;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga pseudoflava;6;23;0;5;10;6;12;3;17;20;28;273;2;123;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;16;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;unclassified Hydrogenophaga;5;131;0;28;59;22;58;6;50;127;140;1457;9;603;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;4;1;4
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;unclassified Limnohabitans;5;43;0;18;12;2;8;16;20;32;42;425;0;169;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ottowia;unclassified Ottowia;5;19;0;2;9;7;14;0;20;28;30;350;3;98;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas;unclassified Pelomonas;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;Polaromonas naphthalenivorans;6;26;0;15;11;6;10;6;11;23;31;222;2;75;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;Ramlibacter tataouinensis;6;15;0;2;8;2;16;0;12;13;20;230;0;73;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;7;6;1;3;1;4;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;unclassified Ramlibacter;5;15;0;2;8;2;16;0;12;13;20;230;0;73;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax antarcticus;6;23;0;13;10;1;1;1;11;23;30;232;0;41;15;10;0;2;4;3;3;45;3;24;7;7;24;4;3;3;0;2;6;4;8;2;9;9;21;52;0;38;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax ferrireducens;6;20;0;6;11;5;11;3;4;25;35;285;1;48;13;1475;2622;1405;0;0;2;1;1;0;1;0;0;0;3;1;1;7;0;194;249;145;1092;6521;9;44;5;354;4
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax saidenbachensis;6;14;0;2;8;3;9;1;12;14;18;221;1;66;8;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;48;45;19;5;8;26;0;0;22;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;5;114;0;36;58;17;49;5;55;126;148;1465;7;405;66;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;5;5
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Schlegelella;unclassified Schlegelella;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax boronicumulans;6;17;0;2;17;5;14;0;11;31;41;297;2;132;8;25;3;1;91;214;245;454;0;0;30;1;5;1017;259;151;2;345;267;15;11;104;14;34;6;1;1;49;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax paradoxus;6;59;0;17;24;18;23;8;50;82;108;926;5;299;45;2;7;4;7;7;14;27;1;2;0;1;3;34;29;26;6;38;17;11;6;29;1;4;8;0;2;17;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;unclassified Variovorax;5;107;0;27;62;29;56;8;87;161;204;1781;8;636;75;5;2;2;1;0;1;2;1;0;0;0;0;1;0;0;0;0;0;0;5;3;1;3;6;1;0;5;1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;unclassified Comamonadaceae;unclassified Comamonadaceae;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;2;0;1;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas;Collimonas arenae;6;19;0;8;10;9;13;5;19;29;44;301;0;74;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;2;0;0;4;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas;Collimonas fungivorans;6;25;0;7;8;3;9;2;8;36;48;270;0;56;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;unclassified Duganella;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum hiltneri;6;13;0;2;5;2;17;0;18;15;23;244;1;75;4;1;1;2;2;10;0;0;4;0;1;6;3;1;2;5;2;5;5;4;10;1;0;2;22;1;3;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum huttiense;6;20;0;6;12;3;8;0;15;19;20;248;2;84;10;11;411;324;9;319;2;2;1;2;6;49;9;12;106;19;8;9;29;145;15;23;1;5;3;1;1;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum rubrisubalbicans;6;19;0;13;6;8;46;1;21;22;45;293;3;86;19;3;227;131;1;152;1;0;0;1;0;17;2;0;7;1;0;4;2;55;4;27;0;1;2;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum seropedicae;6;32;0;25;14;11;67;0;35;44;66;550;3;171;34;9;62;44;2;26;10;6;14;11;1;4;0;3;9;1;1;1;2;15;36;5;11;31;63;110;5;4;1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;unclassified Herbaspirillum;5;103;0;47;50;27;161;1;106;114;175;1590;12;503;72;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;Herminiimonas arsenicoxydans;6;22;0;7;8;8;11;6;25;14;23;239;5;48;15;5;12;2;0;1;0;0;0;1;0;0;0;0;0;0;0;4;2;1;15;1;2;3;0;0;1;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;unclassified Herminiimonas;5;22;0;7;8;8;11;6;25;14;23;239;5;48;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium agaricidamnosum;6;15;0;7;10;5;4;0;8;15;25;217;0;53;12;0;121;9;6;6;18;31;31;9;30;2;1;9;13;5;1;4;3;31;49;16;8;12;0;0;0;22;2
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;unclassified Janthinobacterium;5;126;0;31;69;34;86;3;84;162;169;1880;18;463;64;1;2;1;0;0;1;1;1;0;0;0;0;0;2;2;0;1;0;0;4;3;0;1;0;1;0;1;4
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia albidiflava;6;27;0;5;11;6;11;0;12;24;21;290;1;75;11;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;4;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia flava;6;28;0;5;14;6;13;0;8;27;20;270;3;65;13;1;1;1;1;2;0;3;5;1;0;3;0;3;10;3;2;7;5;2;15;1;0;3;0;0;2;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia oculi;6;19;0;3;9;3;7;0;13;21;20;251;1;66;9;1;2;1;0;5;7;2;3;1;0;1;0;2;1;0;0;5;1;20;19;10;0;2;0;0;0;2;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;unclassified Massilia;5;185;0;29;87;41;89;7;130;178;179;2409;10;651;90;12;1;6;3;0;0;3;1;3;1;0;1;0;2;1;1;0;1;3;1;1;0;1;1;2;1;8;1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter;Oxalobacter formigenes;6;9;0;6;3;0;1;3;4;8;11;204;0;37;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Telluria;unclassified Telluria;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;Undibacterium parvum;6;18;0;7;10;3;15;1;8;19;16;237;2;52;13;1;4;0;0;1;0;0;0;0;0;1;0;0;2;0;0;1;0;0;1;1;2;3;1;1;6;10;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;unclassified Undibacterium;5;18;0;7;10;3;15;1;8;19;16;237;2;52;13;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;unclassified Oxalobacteraceae;unclassified Oxalobacteraceae;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;2;1;1;3;3;0;0;2;2;1;2;3;1;0;2;1;1;3;1;0;0;0;1;4;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;unclassified Sutterellaceae;unclassified Sutterellaceae;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Aquabacterium;Aquabacterium olei;6;18;0;6;12;6;18;0;7;16;20;225;3;64;12;0;3;0;3;2;65;5;0;0;0;1;0;2;2;0;25;8;7;0;4;1;5;4;0;0;9;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Aquabacterium;unclassified Aquabacterium;5;18;0;6;12;6;18;0;7;16;20;225;3;64;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Aquincola;unclassified Aquincola;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;15;18;11;4;15;23;12;9;7;3;8;7;1;4;30;1;5;11;33;21;9;9;1;0;0;3;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Leptothrix;Leptothrix cholodnii;6;21;3;16;8;4;6;2;9;24;41;262;1;66;22;26;38;58;4;17;4;10;4;2;13;2;1;5;7;2;0;3;1;6;19;13;11;26;1;0;3;9;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Leptothrix;unclassified Leptothrix;5;21;3;16;8;4;6;2;9;24;41;262;1;66;22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;4;1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Methylibium;Methylibium petroleiphilum;6;21;0;5;8;5;16;2;21;26;19;231;1;69;6;0;1;4;95;28;84;16;2;4;1;5;1;25;13;2;37;21;10;16;11;2;2;1;9;7;11;2;47
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Methylibium;unclassified Methylibium;5;39;0;11;20;8;26;2;31;44;44;457;1;157;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Mitsuaria;unclassified Mitsuaria;5;8;0;1;8;1;4;0;2;12;15;185;0;51;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Rhizobacter;Rhizobacter gummiphilus;6;19;0;1;6;3;22;0;7;14;22;248;2;87;9;1;10;1;2;1;0;0;1;0;0;0;0;4;10;4;6;5;0;7;5;1;3;2;0;0;0;56;5
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Rhizobacter;unclassified Rhizobacter;5;19;0;1;6;3;22;0;7;14;22;248;2;87;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Roseateles;Roseateles depolymerans;6;15;0;4;5;3;3;1;19;14;16;261;0;60;9;0;1;0;0;0;1;0;2;1;0;0;0;0;0;1;0;1;1;0;5;3;1;6;1;0;2;10;1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Rubrivivax;Rubrivivax benzoatilyticus;6;24;0;18;5;3;0;3;12;36;24;258;3;55;22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Rubrivivax;Rubrivivax gelatinosus;6;26;0;24;6;3;0;3;15;34;31;267;1;52;33;9;16;14;9;15;7;10;12;4;1;11;0;13;9;1;14;17;7;14;13;8;13;15;17;11;46;19;25
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Rubrivivax;unclassified Rubrivivax;5;50;0;42;11;6;0;6;27;70;55;525;4;107;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Sphaerotilus;Sphaerotilus natans;6;20;0;4;11;3;6;0;9;16;21;237;1;64;8;0;1;0;0;4;8;0;0;0;0;2;0;1;0;0;0;2;2;0;1;0;0;0;26;0;33;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;Sphaerotilus;unclassified Sphaerotilus;5;20;0;4;11;3;6;0;9;16;21;237;1;64;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;unclassified Burkholderiales;Polyangium brachysporum;6;13;0;4;7;6;16;0;19;24;25;295;2;69;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;1;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;unclassified Burkholderiales;unclassified Burkholderiales;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;8;4;1;3;3;3;1;3;2;2;0;0;0;6;0;1;3;5;3;1;5;21;2;2;9;9
Bacteria;Proteobacteria;Betaproteobacteria;Ferrovales;Ferrovaceae;Ferrovum;unclassified Ferrovum;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;Gallionellaceae;Candidatus Nitrotoga;unclassified Candidatus Nitrotoga;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;Gallionellaceae;Ferriphaselus;Ferriphaselus amnicola;6;24;0;19;3;3;3;2;12;17;10;234;0;25;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;0
Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;Gallionellaceae;Gallionella;Gallionella capsiferriformans;6;9;2;9;3;1;1;1;4;15;16;236;2;23;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;Gallionellaceae;Gallionella;unclassified Gallionella;5;9;2;9;3;1;1;1;4;15;16;236;2;23;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;Gallionellaceae;Sideroxydans;Sideroxydans lithotrophicus;6;33;0;22;3;4;4;0;3;31;25;213;1;19;24;0;2;2;0;2;0;3;2;0;0;0;1;0;1;1;4;0;0;2;9;2;1;0;0;1;2;8;0
Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;Gallionellaceae;Sideroxydans;unclassified Sideroxydans;5;33;0;22;3;4;4;0;3;31;25;213;1;19;24;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;Thiobacillus;Thiobacillus denitrificans;6;19;2;5;4;5;10;0;6;19;18;206;12;23;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;Thiobacillus;unclassified Thiobacillus;5;19;2;5;4;5;10;0;6;19;18;206;12;23;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Candidatus Methylopumilus;Candidatus Methylopumilus;6;19;0;6;8;1;0;2;4;18;14;301;0;51;8;2;6;12;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;7;34;5;484;319;0;0;0;23;0
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylobacillus;Methylobacillus flagellatus;6;14;0;6;5;5;9;2;5;11;17;204;2;30;11;0;0;2;0;2;0;2;1;2;0;0;0;1;0;0;0;1;0;3;9;2;2;4;0;0;0;4;0
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylobacillus;unclassified Methylobacillus;5;14;0;6;5;5;9;2;5;11;17;204;2;30;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;unclassified Methylophilus;5;7;0;5;4;4;4;0;8;8;13;191;0;25;7;1;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;3;2;1;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylotenera;Methylotenera mobilis;6;12;3;5;3;5;4;0;6;9;17;191;2;22;8;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;35;17;10;18;30;0;0;0;48;0
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylotenera;Methylotenera versatilis;6;16;0;3;7;3;3;0;6;14;15;226;1;26;7;3;7;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16;23;6;19;21;0;0;0;15;2
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylotenera;unclassified Methylotenera;5;28;3;8;10;8;7;0;12;23;32;417;3;48;15;3;3;3;0;1;0;0;0;1;0;0;0;0;0;0;7;0;1;0;12;2;3;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylovorus;unclassified Methylovorus;5;22;2;12;12;8;9;0;16;21;33;416;0;42;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;unclassified Methylophilaceae;unclassified Methylophilaceae;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea;Aquitalea magnusonii;6;17;0;9;7;11;13;0;24;35;45;248;6;78;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chromobacterium;Chromobacterium violaceum;6;7;1;8;7;9;12;1;11;21;25;225;1;41;13;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Laribacter;Laribacter hongkongensis;6;9;1;2;2;1;3;1;5;13;15;70;2;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Simonsiella;Simonsiella muelleri;6;9;0;1;1;2;4;0;2;16;11;139;1;21;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
